int64_field_0,Agence_Facturation,Region_Facturation,Materiel,Statut,Libelle_Statut_Materiel,Cat_Classe_Designation,Nature_equipement,Modele,Marque,Date_Mise_en_Service,Derniere_Loc,Age_Mois,Age_Reforme_Mois,Tx_Maturite_Materiel,CA,Annee_RefT,Nb_Jours_Fac,Nb_Jours_VLG,Valeur_Locative_Th_TR_IndM,Prix_Reference_Monnaie_locale,Pay_Back_Prix_Reference,Date_Fin_Vie
16723,440,54,100437,A,DISPONIBLE,057-0004 - MINIPELLE 2.3T A 2.8T,EQP,VIO25,YANMAR,02/08/2012,13/02/2023,124,97,"1,28",0,2021,0,11,0,23700,0,
16724,440,54,101208,S,VENDU,057-0005 - MINIPELLE 3.5T,EQP,VIO33UCR,YANMAR,13/08/2012,29/06/2022,118,97,"1,21","8187,1",2018,87,252,66780,30500,49,10/05/2022
16725,440,54,101208,S,VENDU,057-0005 - MINIPELLE 3.5T,EQP,VIO33UCR,YANMAR,13/08/2012,29/06/2022,118,97,"1,21","11276,88",2019,99,251,66515,30500,35,10/05/2022
16726,440,54,101208,S,VENDU,057-0005 - MINIPELLE 3.5T,EQP,VIO33UCR,YANMAR,13/08/2012,29/06/2022,118,97,"1,21","12787,21",2020,141,254,67310,30500,31,10/05/2022
16727,440,54,101208,S,VENDU,057-0005 - MINIPELLE 3.5T,EQP,VIO33UCR,YANMAR,13/08/2012,29/06/2022,118,97,"1,21","11464,95",2021,129,255,67575,30500,35,10/05/2022
16728,440,54,101208,S,VENDU,057-0005 - MINIPELLE 3.5T,EQP,VIO33UCR,YANMAR,13/08/2012,29/06/2022,118,97,"1,21","2260,2",2022,22,90,23850,30500,63,10/05/2022
16729,440,54,104118,S,VENDU,049-0041 - NACELLE 16M ARTICULEE DIESEL,EQP,HA16SPX,HAULOTTE,06/11/2017,28/10/2022,118,117,"1,01","125,46",2019,1,2,0,38000,27,17/08/2022
16730,440,54,107281,R,ZONE RETOUR CTRL OBLIGATOIRES,052-0033 - CHARIOT TELESC. 12M,EQP,535-125HVB,JCB,01/01/2018,02/02/2023,121,111,"1,09","13315,52",2018,166,252,63000,52000,41,
16731,440,54,107281,R,ZONE RETOUR CTRL OBLIGATOIRES,052-0033 - CHARIOT TELESC. 12M,EQP,535-125HVB,JCB,01/01/2018,02/02/2023,121,111,"1,09","10476,98",2019,113,192,52500,52000,40,
16732,440,54,107281,R,ZONE RETOUR CTRL OBLIGATOIRES,052-0033 - CHARIOT TELESC. 12M,EQP,535-125HVB,JCB,01/01/2018,02/02/2023,121,111,"1,09","16636,6",2020,182,252,63500,52000,33,
16733,440,54,107281,R,ZONE RETOUR CTRL OBLIGATOIRES,052-0033 - CHARIOT TELESC. 12M,EQP,535-125HVB,JCB,01/01/2018,02/02/2023,121,111,"1,09","11474,75",2021,147,246,63750,52000,47,
16734,440,54,107281,R,ZONE RETOUR CTRL OBLIGATOIRES,052-0033 - CHARIOT TELESC. 12M,EQP,535-125HVB,JCB,01/01/2018,02/02/2023,121,111,"1,09","17169,95",2022,203,254,63500,52000,32,
16735,440,54,107282,R,ZONE RETOUR CTRL OBLIGATOIRES,052-0033 - CHARIOT TELESC. 12M,EQP,535-125HVB,JCB,01/01/2018,02/02/2023,121,111,"1,09","16257,8",2018,206,252,63000,52000,36,
16736,440,54,107282,R,ZONE RETOUR CTRL OBLIGATOIRES,052-0033 - CHARIOT TELESC. 12M,EQP,535-125HVB,JCB,01/01/2018,02/02/2023,121,111,"1,09","13273,39",2019,174,251,62750,52000,44,
16737,440,54,107282,R,ZONE RETOUR CTRL OBLIGATOIRES,052-0033 - CHARIOT TELESC. 12M,EQP,535-125HVB,JCB,01/01/2018,02/02/2023,121,111,"1,09","11946,12",2020,97,249,63500,52000,49,
16738,440,54,107282,R,ZONE RETOUR CTRL OBLIGATOIRES,052-0033 - CHARIOT TELESC. 12M,EQP,535-125HVB,JCB,01/01/2018,02/02/2023,121,111,"1,09","19595,79",2021,200,251,63750,52000,30,
16739,440,54,107282,R,ZONE RETOUR CTRL OBLIGATOIRES,052-0033 - CHARIOT TELESC. 12M,EQP,535-125HVB,JCB,01/01/2018,02/02/2023,121,111,"1,09","16272,66",2022,195,248,63500,52000,36,
16740,440,54,107287,N,PANNE COURT TERME,052-0090 - BENNE DE REPRISE POUR CHARIOT,ACC,1000L980/A5063,JCB,12/11/2012,15/02/2023,121,83,"1,45",0,2018,0,0,1736,1500,0,
16741,440,54,107287,N,PANNE COURT TERME,052-0090 - BENNE DE REPRISE POUR CHARIOT,ACC,1000L980/A5063,JCB,12/11/2012,15/02/2023,121,83,"1,45","74,1",2020,15,5,0,1500,3,
16742,440,54,107287,N,PANNE COURT TERME,052-0090 - BENNE DE REPRISE POUR CHARIOT,ACC,1000L980/A5063,JCB,12/11/2012,15/02/2023,121,83,"1,45","21,8",2021,3,35,0,1500,80,
16743,440,54,107287,N,PANNE COURT TERME,052-0090 - BENNE DE REPRISE POUR CHARIOT,ACC,1000L980/A5063,JCB,12/11/2012,15/02/2023,121,83,"1,45",0,2022,0,1,0,1500,0,
16744,440,54,107288,M,PERDU,052-0090 - BENNE DE REPRISE POUR CHARIOT,ACC,1000L980/A5063,JCB,12/11/2012,16/06/2020,91,83,"1,09",0,2018,0,0,1736,1500,0,04/06/2020
16745,440,54,107292,O,EN LOCATION,052-0090 - BENNE DE REPRISE POUR CHARIOT,ACC,1000L980/A5063,JCB,06/11/2012,31/01/2023,121,83,"1,46",0,2021,50,55,0,1500,0,
16746,440,54,107292,O,EN LOCATION,052-0090 - BENNE DE REPRISE POUR CHARIOT,ACC,1000L980/A5063,JCB,06/11/2012,31/01/2023,121,83,"1,46",0,2022,124,146,0,1500,0,
16747,440,54,107471,A,DISPONIBLE,052-0090 - BENNE DE REPRISE POUR CHARIOT,ACC,1000L980/A5063,JCB,21/11/2012,14/02/2023,120,83,"1,45",0,2018,57,160,0,1500,0,
16748,440,54,107471,A,DISPONIBLE,052-0090 - BENNE DE REPRISE POUR CHARIOT,ACC,1000L980/A5063,JCB,21/11/2012,14/02/2023,120,83,"1,45",0,2020,114,117,0,1500,0,
16749,440,54,110935,A,DISPONIBLE,049-0036 - NACELLE 13M ELECTRIQUE,EQP,Z-34/22N,GENIE,29/05/2013,02/09/2023,114,119,"0,96","9725,63",2018,202,252,42840,28000,34,09/02/2023
16750,440,54,110935,A,DISPONIBLE,049-0036 - NACELLE 13M ELECTRIQUE,EQP,Z-34/22N,GENIE,29/05/2013,02/09/2023,114,119,"0,96","10479,3",2019,240,251,42670,28000,32,09/02/2023
16751,440,54,110935,A,DISPONIBLE,049-0036 - NACELLE 13M ELECTRIQUE,EQP,Z-34/22N,GENIE,29/05/2013,02/09/2023,114,119,"0,96","11388,6",2020,267,254,43180,28000,30,09/02/2023
16752,440,54,110935,A,DISPONIBLE,049-0036 - NACELLE 13M ELECTRIQUE,EQP,Z-34/22N,GENIE,29/05/2013,02/09/2023,114,119,"0,96","4722,8",2021,91,255,43350,28000,72,09/02/2023
16753,440,54,110935,A,DISPONIBLE,049-0036 - NACELLE 13M ELECTRIQUE,EQP,Z-34/22N,GENIE,29/05/2013,02/09/2023,114,119,"0,96","8904,04",2022,138,254,43180,28000,38,09/02/2023
16754,440,54,110964,A,DISPONIBLE,057-0004 - MINIPELLE 2.3T A 2.8T,EQP,VIO25,YANMAR,21/02/2013,11/10/2022,117,97,"1,21","11386,3",2018,166,252,46620,23700,27,
16755,440,54,110964,A,DISPONIBLE,057-0004 - MINIPELLE 2.3T A 2.8T,EQP,VIO25,YANMAR,21/02/2013,11/10/2022,117,97,"1,21","11206,21",2019,121,251,46435,23700,24,
16756,440,54,110964,A,DISPONIBLE,057-0004 - MINIPELLE 2.3T A 2.8T,EQP,VIO25,YANMAR,21/02/2013,11/10/2022,117,97,"1,21","8294,79",2020,155,254,46990,23700,32,
16757,440,54,110964,A,DISPONIBLE,057-0004 - MINIPELLE 2.3T A 2.8T,EQP,VIO25,YANMAR,21/02/2013,11/10/2022,117,97,"1,21","11298,96",2021,146,255,47175,23700,26,
16758,440,54,110964,A,DISPONIBLE,057-0004 - MINIPELLE 2.3T A 2.8T,EQP,VIO25,YANMAR,21/02/2013,11/10/2022,117,97,"1,21","4309,51",2022,66,254,46990,23700,67,
16759,440,54,112703,J,FERRAILLE,057-0007 - MINIPELLE 5T À 6T,EQP,VIO50VCR,YANMAR,21/03/2013,29/04/2021,96,97,"0,99","14890,5",2018,139,251,79380,36500,44,19/04/2021
16760,440,54,112703,J,FERRAILLE,057-0007 - MINIPELLE 5T À 6T,EQP,VIO50VCR,YANMAR,21/03/2013,29/04/2021,96,97,"0,99","16816,81",2019,152,251,79065,36500,36,19/04/2021
16761,440,54,112703,J,FERRAILLE,057-0007 - MINIPELLE 5T À 6T,EQP,VIO50VCR,YANMAR,21/03/2013,29/04/2021,96,97,"0,99","12711,1",2020,107,254,80010,36500,48,19/04/2021
16762,440,54,112703,J,FERRAILLE,057-0007 - MINIPELLE 5T À 6T,EQP,VIO50VCR,YANMAR,21/03/2013,29/04/2021,96,97,"0,99","2585,55",2021,29,74,23310,36500,69,19/04/2021
16763,440,54,117914,R,ZONE RETOUR CTRL OBLIGATOIRES,052-0030 - CHARIOT FRONTAL 3T DIESEL,EQP,M30-4TXVT5.5M,MANITOU,20/08/2013,02/10/2023,111,116,"0,96","4756,87",2018,67,213,37800,45000,72,
16764,440,54,117914,R,ZONE RETOUR CTRL OBLIGATOIRES,052-0030 - CHARIOT FRONTAL 3T DIESEL,EQP,M30-4TXVT5.5M,MANITOU,20/08/2013,02/10/2023,111,116,"0,96",4557,2019,30,165,37650,45000,58,
16765,440,54,117914,R,ZONE RETOUR CTRL OBLIGATOIRES,052-0030 - CHARIOT FRONTAL 3T DIESEL,EQP,M30-4TXVT5.5M,MANITOU,20/08/2013,02/10/2023,111,116,"0,96","1988,05",2020,15,249,38100,45000,200,
16766,440,54,117914,R,ZONE RETOUR CTRL OBLIGATOIRES,052-0030 - CHARIOT FRONTAL 3T DIESEL,EQP,M30-4TXVT5.5M,MANITOU,20/08/2013,02/10/2023,111,116,"0,96","5296,55",2021,53,206,38250,45000,62,
16767,440,54,117914,R,ZONE RETOUR CTRL OBLIGATOIRES,052-0030 - CHARIOT FRONTAL 3T DIESEL,EQP,M30-4TXVT5.5M,MANITOU,20/08/2013,02/10/2023,111,116,"0,96","6658,06",2022,57,190,38100,45000,46,
16768,440,54,117935,S,VENDU,057-0007 - MINIPELLE 5T À 6T,EQP,VIO50VCR,YANMAR,17/04/2013,28/11/2022,114,97,"1,18",0,2021,1,1,0,36500,0,22/11/2022
16769,440,54,127116,O,EN LOCATION,052-0090 - BENNE DE REPRISE POUR CHARIOT,ACC,P/P38.14,MERLO,01/01/2019,31/01/2023,113,83,"1,36",0,2022,1,5,0,1500,0,
16770,440,54,127274,O,EN LOCATION,057-0008 - MINIPELLE 7.5T À 8.5T,EQP,ECR88D,VOLVO,31/08/2018,02/10/2023,111,90,"1,23","26032,2",2018,167,252,100800,55000,25,
16771,440,54,127274,O,EN LOCATION,057-0008 - MINIPELLE 7.5T À 8.5T,EQP,ECR88D,VOLVO,31/08/2018,02/10/2023,111,90,"1,23","17919,9",2019,138,251,100400,55000,36,
16772,440,54,127274,O,EN LOCATION,057-0008 - MINIPELLE 7.5T À 8.5T,EQP,ECR88D,VOLVO,31/08/2018,02/10/2023,111,90,"1,23","20183,9",2020,129,254,101600,55000,32,
16773,440,54,127274,O,EN LOCATION,057-0008 - MINIPELLE 7.5T À 8.5T,EQP,ECR88D,VOLVO,31/08/2018,02/10/2023,111,90,"1,23","15887,2",2021,103,251,102000,55000,40,
16774,440,54,127274,O,EN LOCATION,057-0008 - MINIPELLE 7.5T À 8.5T,EQP,ECR88D,VOLVO,31/08/2018,02/10/2023,111,90,"1,23","12676,25",2022,84,254,101600,55000,51,
16775,440,54,129037,O,EN LOCATION,057-0007 - MINIPELLE 5T À 6T,EQP,E50,BOBCAT,10/09/2013,02/10/2023,111,97,"1,14","13618,97",2018,186,252,79380,36500,32,
16776,440,54,129037,O,EN LOCATION,057-0007 - MINIPELLE 5T À 6T,EQP,E50,BOBCAT,10/09/2013,02/10/2023,111,97,"1,14","16591,12",2019,203,251,79065,36500,26,
16777,440,54,129037,O,EN LOCATION,057-0007 - MINIPELLE 5T À 6T,EQP,E50,BOBCAT,10/09/2013,02/10/2023,111,97,"1,14","12427,24",2020,93,254,80010,36500,35,
16778,440,54,129037,O,EN LOCATION,057-0007 - MINIPELLE 5T À 6T,EQP,E50,BOBCAT,10/09/2013,02/10/2023,111,97,"1,14","18063,95",2021,145,255,80325,36500,24,
16779,440,54,129037,O,EN LOCATION,057-0007 - MINIPELLE 5T À 6T,EQP,E50,BOBCAT,10/09/2013,02/10/2023,111,97,"1,14","15705,88",2022,127,254,80010,36500,28,
16780,440,54,137233,O,EN LOCATION,049-0070 - PLATEFORME 8M AUTOM. ELECT.,EQP,SJIII3220,SKYJACK,08/07/2013,31/01/2023,113,112,"1,01","195,3",2021,10,6,0,9900,13,
16781,440,54,137253,O,EN LOCATION,052-0037 - CHARIOT TELESC. 14M,EQP,P38.14,MERLO,01/01/2019,02/03/2023,112,111,"1,01","15637,03",2018,246,252,63000,55000,39,
16782,440,54,137253,O,EN LOCATION,052-0037 - CHARIOT TELESC. 14M,EQP,P38.14,MERLO,01/01/2019,02/03/2023,112,111,"1,01","14510,15",2019,186,245,62750,55000,41,
16783,440,54,137253,O,EN LOCATION,052-0037 - CHARIOT TELESC. 14M,EQP,P38.14,MERLO,01/01/2019,02/03/2023,112,111,"1,01","12124,82",2020,86,245,63500,55000,49,
16784,440,54,137253,O,EN LOCATION,052-0037 - CHARIOT TELESC. 14M,EQP,P38.14,MERLO,01/01/2019,02/03/2023,112,111,"1,01","13588,8",2021,151,255,63750,55000,45,
16785,440,54,137253,O,EN LOCATION,052-0037 - CHARIOT TELESC. 14M,EQP,P38.14,MERLO,01/01/2019,02/03/2023,112,111,"1,01","18258,5",2022,158,248,63500,55000,33,
16786,440,54,137277,O,EN LOCATION,057-0007 - MINIPELLE 5T À 6T,EQP,E50,BOBCAT,06/11/2018,14/02/2023,110,97,"1,13","11100,06",2018,129,252,79380,36500,41,
16787,440,54,137277,O,EN LOCATION,057-0007 - MINIPELLE 5T À 6T,EQP,E50,BOBCAT,06/11/2018,14/02/2023,110,97,"1,13","9926,76",2019,95,251,79065,36500,42,
16788,440,54,137277,O,EN LOCATION,057-0007 - MINIPELLE 5T À 6T,EQP,E50,BOBCAT,06/11/2018,14/02/2023,110,97,"1,13","9031,2",2020,94,254,80010,36500,47,
16789,440,54,137277,O,EN LOCATION,057-0007 - MINIPELLE 5T À 6T,EQP,E50,BOBCAT,06/11/2018,14/02/2023,110,97,"1,13","8812,97",2021,56,252,80325,36500,48,
16790,440,54,137277,O,EN LOCATION,057-0007 - MINIPELLE 5T À 6T,EQP,E50,BOBCAT,06/11/2018,14/02/2023,110,97,"1,13","3217,34",2022,27,254,80010,36500,132,
16791,440,54,141295,S,VENDU,057-0004 - MINIPELLE 2.3T A 2.8T,EQP,ECR25,VOLVO,30/09/2018,02/08/2023,111,97,"1,14","12834,96",2018,170,252,46620,23700,21,02/01/2023
16792,440,54,141295,S,VENDU,057-0004 - MINIPELLE 2.3T A 2.8T,EQP,ECR25,VOLVO,30/09/2018,02/08/2023,111,97,"1,14","11415,45",2019,141,251,46435,23700,24,02/01/2023
16793,440,54,141295,S,VENDU,057-0004 - MINIPELLE 2.3T A 2.8T,EQP,ECR25,VOLVO,30/09/2018,02/08/2023,111,97,"1,14","7379,57",2020,85,254,46990,23700,37,02/01/2023
16794,440,54,141295,S,VENDU,057-0004 - MINIPELLE 2.3T A 2.8T,EQP,ECR25,VOLVO,30/09/2018,02/08/2023,111,97,"1,14","13709,38",2021,232,255,47175,23700,24,02/01/2023
16795,440,54,141295,S,VENDU,057-0004 - MINIPELLE 2.3T A 2.8T,EQP,ECR25,VOLVO,30/09/2018,02/08/2023,111,97,"1,14","10078,87",2022,111,254,46990,23700,27,02/01/2023
16796,440,54,141328,S,VENDU,057-0005 - MINIPELLE 3.5T,EQP,VIO33VCR,YANMAR,08/10/2013,02/08/2023,110,97,"1,13",0,2020,0,3,0,30500,0,13/12/2022
16797,440,54,143128,A,DISPONIBLE,052-0090 - BENNE DE REPRISE POUR CHARIOT,ACC,800L/P40.17,MERLO,11/03/2019,02/09/2023,108,83,"1,3","73,43",2022,48,90,0,1500,78,
16798,440,54,144414,O,EN LOCATION,057-0004 - MINIPELLE 2.3T A 2.8T,EQP,ECR28,VOLVO,30/11/2018,02/08/2023,107,97,"1,11","11808,36",2018,117,252,46620,23700,24,
16799,440,54,144414,O,EN LOCATION,057-0004 - MINIPELLE 2.3T A 2.8T,EQP,ECR28,VOLVO,30/11/2018,02/08/2023,107,97,"1,11","3101,08",2019,151,251,46435,23700,89,
16800,440,54,144414,O,EN LOCATION,057-0004 - MINIPELLE 2.3T A 2.8T,EQP,ECR28,VOLVO,30/11/2018,02/08/2023,107,97,"1,11","5992,33",2020,104,254,46990,23700,47,
16801,440,54,144414,O,EN LOCATION,057-0004 - MINIPELLE 2.3T A 2.8T,EQP,ECR28,VOLVO,30/11/2018,02/08/2023,107,97,"1,11","8039,03",2021,102,252,47175,23700,35,
16802,440,54,144414,O,EN LOCATION,057-0004 - MINIPELLE 2.3T A 2.8T,EQP,ECR28,VOLVO,30/11/2018,02/08/2023,107,97,"1,11","5917,67",2022,74,254,46990,23700,47,
16803,440,54,147121,A,DISPONIBLE,052-0090 - BENNE DE REPRISE POUR CHARIOT,ACC,700L 514/00500,JCB,07/11/2013,25/01/2023,173,83,"2,09",0,2019,95,222,0,1500,0,
16804,440,54,147510,O,EN LOCATION,052-0039 - CHARIOT TELESC.>= 17M,EQP,P40.17,MERLO,07/01/2019,31/01/2023,110,111,"0,99",185,2022,1,3,0,61000,45,
16805,440,54,147521,O,EN LOCATION,049-0070 - PLATEFORME 8M AUTOM. ELECT.,EQP,SJIII3220,SKYJACK,14/10/2013,31/01/2023,110,112,"0,98","4633,72",2018,166,245,19152,9900,21,
16806,440,54,147521,O,EN LOCATION,049-0070 - PLATEFORME 8M AUTOM. ELECT.,EQP,SJIII3220,SKYJACK,14/10/2013,31/01/2023,110,112,"0,98","3325,23",2019,145,251,19076,9900,26,
16807,440,54,147521,O,EN LOCATION,049-0070 - PLATEFORME 8M AUTOM. ELECT.,EQP,SJIII3220,SKYJACK,14/10/2013,31/01/2023,110,112,"0,98","2489,9",2020,60,254,19304,9900,35,
16808,440,54,147521,O,EN LOCATION,049-0070 - PLATEFORME 8M AUTOM. ELECT.,EQP,SJIII3220,SKYJACK,14/10/2013,31/01/2023,110,112,"0,98","3910,64",2021,161,246,19380,9900,31,
16809,440,54,147521,O,EN LOCATION,049-0070 - PLATEFORME 8M AUTOM. ELECT.,EQP,SJIII3220,SKYJACK,14/10/2013,31/01/2023,110,112,"0,98",3300,2022,240,254,19304,9900,53,
16810,440,54,151361,U,RETOUR PLANIFIE,052-0027 - CHARIOT TELESC. 7M,EQP,P34.7,MERLO,19/06/2019,31/01/2023,104,116,"0,89","8487,94",2018,99,233,44100,43000,49,
16811,440,54,151361,U,RETOUR PLANIFIE,052-0027 - CHARIOT TELESC. 7M,EQP,P34.7,MERLO,19/06/2019,31/01/2023,104,116,"0,89","10956,69",2019,113,225,43925,43000,36,
16812,440,54,151361,U,RETOUR PLANIFIE,052-0027 - CHARIOT TELESC. 7M,EQP,P34.7,MERLO,19/06/2019,31/01/2023,104,116,"0,89","1710,14",2020,60,254,44450,43000,262,
16813,440,54,151361,U,RETOUR PLANIFIE,052-0027 - CHARIOT TELESC. 7M,EQP,P34.7,MERLO,19/06/2019,31/01/2023,104,116,"0,89","8958,85",2021,134,245,44625,43000,48,
16814,440,54,151361,U,RETOUR PLANIFIE,052-0027 - CHARIOT TELESC. 7M,EQP,P34.7,MERLO,19/06/2019,31/01/2023,104,116,"0,89","13520,45",2022,153,245,44450,43000,32,
16815,440,54,151362,M,PERDU,052-0090 - BENNE DE REPRISE POUR CHARIOT,ACC,P/P34.7,MERLO,10/04/2014,20/11/2019,67,83,"0,8","20,16",2018,99,252,1764,1500,2334,19/11/2019
16816,440,54,151362,M,PERDU,052-0090 - BENNE DE REPRISE POUR CHARIOT,ACC,P/P34.7,MERLO,10/04/2014,20/11/2019,67,83,"0,8","10,29",2019,133,221,1547,1500,4010,19/11/2019
16817,440,54,151397,O,EN LOCATION,052-0090 - BENNE DE REPRISE POUR CHARIOT,ACC,CBR1000,MANITOU,21/01/2014,31/01/2023,106,83,"1,28",0,2018,108,233,1764,1500,0,
16818,440,54,151397,O,EN LOCATION,052-0090 - BENNE DE REPRISE POUR CHARIOT,ACC,CBR1000,MANITOU,21/01/2014,31/01/2023,106,83,"1,28",0,2019,195,229,1757,1500,0,
16819,440,54,151397,O,EN LOCATION,052-0090 - BENNE DE REPRISE POUR CHARIOT,ACC,CBR1000,MANITOU,21/01/2014,31/01/2023,106,83,"1,28",0,2020,35,141,1778,1500,0,
16820,440,54,151397,O,EN LOCATION,052-0090 - BENNE DE REPRISE POUR CHARIOT,ACC,CBR1000,MANITOU,21/01/2014,31/01/2023,106,83,"1,28",0,2021,0,11,1785,1500,0,
16821,440,54,151397,O,EN LOCATION,052-0090 - BENNE DE REPRISE POUR CHARIOT,ACC,CBR1000,MANITOU,21/01/2014,31/01/2023,106,83,"1,28",0,2022,100,170,1778,1500,0,
16822,440,54,151404,S,VENDU,057-0002 - MINIPELLE 1.5T,EQP,SV15-CPY,YANMAR,08/04/2014,26/05/2021,85,97,"0,87","10211,4",2018,101,252,38556,18300,30,21/04/2021
16823,440,54,151404,S,VENDU,057-0002 - MINIPELLE 1.5T,EQP,SV15-CPY,YANMAR,08/04/2014,26/05/2021,85,97,"0,87","9939,13",2019,102,248,38403,18300,30,21/04/2021
16824,440,54,151404,S,VENDU,057-0002 - MINIPELLE 1.5T,EQP,SV15-CPY,YANMAR,08/04/2014,26/05/2021,85,97,"0,87","9364,22",2020,109,254,38862,18300,33,21/04/2021
16825,440,54,151404,S,VENDU,057-0002 - MINIPELLE 1.5T,EQP,SV15-CPY,YANMAR,08/04/2014,26/05/2021,85,97,"0,87",0,2021,0,76,11628,18300,0,21/04/2021
16826,440,54,151443,J,FERRAILLE,057-0004 - MINIPELLE 2.3T A 2.8T,EQP,ECR25,VOLVO,31/01/2019,09/07/2021,90,97,"0,93","11768,15",2018,121,252,46620,23700,31,05/07/2021
16827,440,54,151443,J,FERRAILLE,057-0004 - MINIPELLE 2.3T A 2.8T,EQP,ECR25,VOLVO,31/01/2019,09/07/2021,90,97,"0,93","12996,41",2019,209,251,46435,23700,28,05/07/2021
16828,440,54,151443,J,FERRAILLE,057-0004 - MINIPELLE 2.3T A 2.8T,EQP,ECR25,VOLVO,31/01/2019,09/07/2021,90,97,"0,93","9339,77",2020,150,254,46990,23700,46,05/07/2021
16829,440,54,151443,J,FERRAILLE,057-0004 - MINIPELLE 2.3T A 2.8T,EQP,ECR25,VOLVO,31/01/2019,09/07/2021,90,97,"0,93","3456,91",2021,41,128,23680,23700,53,05/07/2021
16830,440,54,151562,O,EN LOCATION,057-0008 - MINIPELLE 7.5T À 8.5T,EQP,85Z-1,JCB,01/10/2019,15/02/2023,99,90,"1,1",580,2020,3,12,0,55000,50,
16831,440,54,151911,A,DISPONIBLE,052-0090 - BENNE DE REPRISE POUR CHARIOT,ACC,1000L980/A5063,JCB,03/01/2014,02/10/2023,107,83,"1,29",0,2018,214,252,1764,1500,0,
16832,440,54,151911,A,DISPONIBLE,052-0090 - BENNE DE REPRISE POUR CHARIOT,ACC,1000L980/A5063,JCB,03/01/2014,02/10/2023,107,83,"1,29",0,2019,172,247,1757,1500,0,
16833,440,54,151911,A,DISPONIBLE,052-0090 - BENNE DE REPRISE POUR CHARIOT,ACC,1000L980/A5063,JCB,03/01/2014,02/10/2023,107,83,"1,29","4,3",2020,173,254,1778,1500,3880,
16834,440,54,151911,A,DISPONIBLE,052-0090 - BENNE DE REPRISE POUR CHARIOT,ACC,1000L980/A5063,JCB,03/01/2014,02/10/2023,107,83,"1,29",0,2021,199,255,1785,1500,0,
16835,440,54,151911,A,DISPONIBLE,052-0090 - BENNE DE REPRISE POUR CHARIOT,ACC,1000L980/A5063,JCB,03/01/2014,02/10/2023,107,83,"1,29","124,48",2022,85,188,1778,1500,99,
16836,440,54,151990,O,EN LOCATION,052-0039 - CHARIOT TELESC.>= 17M,EQP,540-170,JCB,02/01/2019,02/06/2023,107,111,"0,96","749,37",2018,3,1,0,61000,4,
16837,440,54,151991,T,VOLE,052-0090 - BENNE DE REPRISE POUR CHARIOT,ACC,1000L980/A5063,JCB,02/01/2019,30/07/2019,64,83,"0,77",0,2018,1,11,0,1500,0,29/05/2019
16838,440,54,156114,R,ZONE RETOUR CTRL OBLIGATOIRES,057-0004 - MINIPELLE 2.3T A 2.8T,EQP,VIO20,YANMAR,06/03/2014,02/02/2023,105,97,"1,08",0,2020,0,6,0,23700,0,
16839,440,54,159069,A,DISPONIBLE,057-0004 - MINIPELLE 2.3T A 2.8T,EQP,VIO20,YANMAR,26/03/2014,02/10/2023,104,97,"1,07",1331,2021,20,5,0,23700,5,
16840,440,54,159089,O,EN LOCATION,057-0008 - MINIPELLE 7.5T À 8.5T,EQP,ECR88D,VOLVO,04/06/2019,02/10/2023,103,90,"1,15","18402,05",2018,122,252,100800,55000,36,
16841,440,54,159089,O,EN LOCATION,057-0008 - MINIPELLE 7.5T À 8.5T,EQP,ECR88D,VOLVO,04/06/2019,02/10/2023,103,90,"1,15","11911,75",2019,86,251,100400,55000,55,
16842,440,54,159089,O,EN LOCATION,057-0008 - MINIPELLE 7.5T À 8.5T,EQP,ECR88D,VOLVO,04/06/2019,02/10/2023,103,90,"1,15","14650,53",2020,114,254,101600,55000,45,
16843,440,54,159089,O,EN LOCATION,057-0008 - MINIPELLE 7.5T À 8.5T,EQP,ECR88D,VOLVO,04/06/2019,02/10/2023,103,90,"1,15","17351,9",2021,119,255,102000,55000,38,
16844,440,54,159089,O,EN LOCATION,057-0008 - MINIPELLE 7.5T À 8.5T,EQP,ECR88D,VOLVO,04/06/2019,02/10/2023,103,90,"1,15","15658,47",2022,150,254,101600,55000,42,
16845,440,54,170614,O,EN LOCATION,057-0007 - MINIPELLE 5T À 6T,EQP,50Z3,WACKER NEU,03/07/2014,31/01/2023,101,97,"1,04",210,2022,2,4,0,36500,32,
16846,440,54,170689,O,EN LOCATION,049-0078 - PLATEFORME 12M COMPACT ELEC.,EQP,COMPACT12,HAULOTTE,25/06/2014,14/02/2023,101,112,"0,9","927,5",2020,21,106,11130,16000,74,
16847,440,54,170689,O,EN LOCATION,049-0078 - PLATEFORME 12M COMPACT ELEC.,EQP,COMPACT12,HAULOTTE,25/06/2014,14/02/2023,101,112,"0,9","3552,5",2021,155,255,26775,16000,66,
16848,440,54,170689,O,EN LOCATION,049-0078 - PLATEFORME 12M COMPACT ELEC.,EQP,COMPACT12,HAULOTTE,25/06/2014,14/02/2023,101,112,"0,9","7422,77",2022,134,254,26670,16000,22,
16849,440,54,172332,N,PANNE COURT TERME,057-0004 - MINIPELLE 2.3T A 2.8T,EQP,ECR25,VOLVO,04/06/2019,02/09/2023,103,97,"1,06","10624,54",2018,213,252,46620,23700,29,
16850,440,54,172332,N,PANNE COURT TERME,057-0004 - MINIPELLE 2.3T A 2.8T,EQP,ECR25,VOLVO,04/06/2019,02/09/2023,103,97,"1,06","9181,15",2019,123,251,46435,23700,27,
